#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 482: Flattop Mtn., MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Flattop Mtn. (482) 
# Montana  SNOTEL Site - 6300 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 12:53:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
2000-12-16,5.8,14.4,40,,6.1,20.3,30,26.8,-3.3,12.7
2000-12-17,7.0,14.4,49,,7.3,20.7,35,26.8,18.7,22.5
2000-12-18,7.4,14.4,51,,7.6,20.8,37,21.0,10.6,18.1
2000-12-19,7.4,14.5,51,,7.7,21.6,36,22.6,1.2,16.2
2000-12-20,7.5,14.8,51,,7.8,22.2,35,16.3,-3.6,4.8
2000-12-21,7.5,15.6,48,,7.8,22.4,35,22.8,-4.0,10.4
2000-12-22,7.7,15.6,49,,8.0,22.4,36,24.3,19.4,22.3
2000-12-23,7.9,15.6,51,,8.2,22.5,36,28.0,23.4,25.5
2000-12-24,8.0,16.0,50,,8.2,22.6,36,28.9,18.0,23.7
2000-12-25,8.0,16.7,48,,8.2,22.8,36,25.0,22.6,23.7
2000-12-26,8.2,16.8,49,,8.4,22.8,37,28.9,24.6,27.1
2000-12-27,8.9,17.0,52,,9.0,23.0,39,29.7,22.8,27.9
2000-12-28,10.0,17.4,57,,10.1,23.2,44,26.4,11.8,21.4
2000-12-29,10.0,17.6,57,,10.1,23.6,43,29.3,12.2,20.7
2000-12-30,10.0,17.6,57,,10.1,23.6,43,28.6,19.6,24.1
2000-12-31,10.1,17.8,57,,10.1,24.0,42,27.1,23.7,25.3
2001-01-01,10.2,17.8,57,,10.1,24.1,42,26.2,22.6,25.0
2001-01-02,10.3,18.1,57,,10.3,24.3,42,34.3,18.3,26.1
2001-01-03,10.4,18.8,55,,10.3,24.8,42,37.0,21.2,30.6
2001-01-04,10.5,18.8,56,,10.5,25.2,42,33.8,28.6,30.4
2001-01-05,10.9,19.0,57,,10.8,25.5,42,36.5,28.2,31.8
2001-01-06,11.7,19.4,60,,11.6,25.8,45,28.8,10.2,22.3
2001-01-07,11.7,19.6,60,,11.6,26.0,45,26.8,9.3,15.4
2001-01-08,11.7,20.0,59,,11.6,26.6,44,38.7,17.2,27.5
2001-01-09,11.7,20.4,57,,11.6,27.0,43,29.3,15.1,25.3
2001-01-10,11.8,20.6,57,,11.6,27.3,42,27.0,18.7,25.0
2001-01-11,12.0,21.2,57,,11.8,28.2,42,28.8,10.6,19.0
2001-01-12,12.0,21.4,56,,11.8,28.2,42,24.4,13.5,20.8
2001-01-13,12.0,21.8,55,,11.9,28.9,41,23.7,12.0,19.2
2001-01-14,12.1,22.2,55,,12.0,29.4,41,25.5,14.9,20.5
2001-01-15,12.2,23.2,53,,12.1,29.5,41,21.4,7.2,15.1
2001-01-16,12.3,23.5,52,,12.2,29.6,41,17.1,12.9,14.4
2001-01-17,12.3,24.2,51,,12.2,30.3,40,17.4,12.7,14.9
2001-01-18,12.3,24.4,50,,12.2,30.4,40,20.3,14.7,17.4
2001-01-19,12.4,24.6,50,,12.2,31.0,39,27.1,20.8,24.3
2001-01-20,12.5,24.8,50,,12.3,31.0,40,24.6,12.0,20.1
2001-01-21,12.6,25.0,50,,12.4,31.0,40,26.6,10.6,21.6
2001-01-22,12.9,25.1,51,,12.7,31.0,41,27.5,20.1,23.9
2001-01-23,12.9,25.1,51,,12.7,31.1,41,35.8,8.1,19.0
2001-01-24,12.9,25.4,51,,12.7,31.4,40,37.8,15.3,22.1
2001-01-25,12.9,25.8,50,,12.7,32.2,39,27.5,10.8,20.3
2001-01-26,12.9,25.8,50,,12.7,32.9,39,28.6,7.9,13.8
2001-01-27,12.9,26.1,49,,12.7,33.4,38,19.4,1.9,9.5
2001-01-28,12.9,26.4,49,,12.7,33.4,38,25.3,1.6,12.0
2001-01-29,12.9,26.8,48,,12.7,33.8,38,23.5,6.8,17.4
2001-01-30,13.1,27.6,47,,12.9,34.5,37,21.6,16.7,18.9
2001-01-31,13.8,28.0,49,,13.6,34.8,39,26.1,21.4,23.7
2001-02-01,14.0,28.3,49,,13.8,34.9,40,28.4,25.5,26.8
2001-02-02,14.2,28.7,49,,14.0,35.0,40,27.9,23.4,25.3
2001-02-03,14.6,28.8,51,,14.4,35.0,41,25.2,20.7,22.8
2001-02-04,14.9,28.8,52,,14.7,35.4,42,27.9,20.1,24.3
2001-02-05,15.5,28.8,54,,15.3,36.0,43,29.1,9.7,21.2
2001-02-06,16.0,29.0,55,,15.8,36.0,44,15.6,0.7,8.4
2001-02-07,16.0,29.0,55,,15.8,36.8,43,14.0,-12.1,-1.5
2001-02-08,16.0,29.1,55,,15.8,37.6,42,11.5,-13.2,-0.8
2001-02-09,16.0,29.3,55,,15.8,38.2,41,18.9,1.6,10.2
2001-02-10,16.1,29.6,54,,15.9,38.3,42,26.1,4.8,12.9
2001-02-11,16.1,29.7,54,,15.9,38.6,41,25.7,4.8,13.6
2001-02-12,16.1,29.9,54,,15.9,38.6,41,20.3,7.9,16.0
2001-02-13,16.4,30.2,54,,16.2,38.6,42,25.7,-5.6,5.5
2001-02-14,16.4,30.2,54,,16.2,38.8,42,19.4,0.7,11.3
2001-02-15,16.8,30.5,55,,16.6,38.9,43,3.7,-3.3,-0.6
2001-02-16,16.9,31.3,54,,16.6,38.9,43,10.9,-5.4,4.3
2001-02-17,17.0,31.4,54,,16.8,38.9,43,27.0,10.9,19.2
2001-02-18,17.1,31.6,54,,16.8,38.9,43,28.0,17.1,23.7
2001-02-19,17.3,32.1,54,,17.1,39.0,44,27.9,8.8,21.7
2001-02-20,17.3,32.4,53,,17.1,39.2,44,37.0,5.0,18.3
2001-02-21,17.3,32.8,53,,17.1,39.4,43,31.8,21.2,25.5
2001-02-22,17.4,33.1,53,,17.2,40.0,43,32.5,23.4,27.0
2001-02-23,17.6,33.8,52,,17.3,40.6,43,30.6,22.6,25.3
2001-02-24,17.6,34.0,52,,17.4,40.8,43,25.7,20.1,22.6
2001-02-25,18.5,34.2,54,,18.2,41.2,44,26.1,10.9,18.7
2001-02-26,18.7,35.0,53,,18.4,42.2,44,27.0,-2.4,9.1
2001-02-27,18.7,35.4,53,,18.4,42.7,43,26.2,-3.6,7.7
2001-02-28,18.7,35.4,53,,18.4,42.8,43,33.6,2.8,16.0
2001-03-01,18.8,35.7,53,,18.5,43.2,43,32.0,7.9,22.5
2001-03-02,18.8,35.9,52,,18.5,43.5,43,31.6,9.9,25.0
2001-03-03,18.9,36.4,52,,18.6,44.0,42,32.5,8.6,17.6
2001-03-04,18.9,37.1,51,,18.6,44.3,42,37.2,10.2,23.2
2001-03-05,18.9,37.5,50,,18.6,44.6,42,41.4,27.5,34.0
2001-03-06,18.9,37.6,50,,18.6,45.0,41,45.7,23.5,32.5
2001-03-07,18.9,37.8,50,,18.6,45.3,41,47.8,22.3,31.5
2001-03-08,18.9,38.2,49,,18.6,45.4,41,47.1,21.9,34.3
2001-03-09,19.0,38.5,49,,18.6,45.6,41,32.5,12.7,25.0
2001-03-10,19.0,39.0,49,,18.7,46.0,41,29.7,12.9,24.3
2001-03-11,19.1,39.2,49,,18.8,46.5,40,28.9,14.7,24.8
2001-03-12,19.1,39.8,48,,18.8,47.0,40,36.3,28.2,30.7
2001-03-13,19.2,40.0,48,,18.9,47.0,40,31.8,25.9,29.7
2001-03-14,20.2,40.0,51,,19.9,47.4,42,30.6,8.4,22.6
2001-03-15,21.0,40.2,52,,20.8,47.6,44,30.2,10.9,20.1
2001-03-16,21.1,40.4,52,,20.8,48.0,43,30.4,9.9,21.4
2001-03-17,21.2,40.8,52,,20.9,48.4,43,26.6,22.1,24.1
2001-03-18,21.3,40.9,52,,21.0,48.8,43,33.6,23.7,28.8
2001-03-19,21.5,41.2,52,,21.1,48.9,43,37.4,16.5,31.5
2001-03-20,22.1,41.6,53,,21.8,49.0,44,35.8,15.4,27.5
2001-03-21,22.1,41.8,53,,21.8,49.1,44,39.6,12.6,28.2
2001-03-22,22.1,42.2,52,,21.8,49.7,44,42.4,10.0,26.8
2001-03-23,22.1,42.8,52,,21.8,49.8,44,38.3,8.1,23.2
2001-03-24,22.1,43.0,51,,21.8,49.8,44,45.9,5.7,26.8
2001-03-25,22.1,43.5,51,,21.8,50.0,44,49.5,24.6,33.3
2001-03-26,22.3,43.6,51,,22.0,50.0,44,33.8,24.3,29.3
2001-03-27,22.6,43.8,52,,22.3,50.2,44,30.4,21.6,26.2
2001-03-28,22.7,44.0,52,,22.4,50.2,45,30.4,25.2,27.7
2001-03-29,23.0,44.1,52,,22.7,50.8,45,32.0,20.5,26.8
2001-03-30,23.3,44.2,53,,23.0,50.9,45,31.1,13.3,20.5
2001-03-31,23.5,44.2,53,,23.2,51.0,45,31.1,13.1,23.7
2001-04-01,24.0,43.8,55,,23.7,51.3,46,30.4,15.1,26.8
2001-04-02,24.6,43.8,56,,24.2,51.4,47,30.2,12.4,23.2
2001-04-03,25.3,43.9,58,,24.9,51.4,48,25.9,10.4,19.6
2001-04-04,26.3,44.0,60,,25.7,51.6,50,29.1,2.5,19.6
2001-04-05,26.4,44.4,59,,25.8,52.6,49,28.8,22.1,25.9
2001-04-06,26.4,44.4,59,,25.8,53.0,49,34.0,22.8,28.0
2001-04-07,26.6,44.4,60,,26.1,53.1,49,43.2,20.1,32.2
2001-04-08,26.9,44.7,60,,26.4,53.1,50,32.7,25.3,28.8
2001-04-09,27.8,45.2,62,,27.3,53.2,51,29.1,24.4,26.2
2001-04-10,28.2,45.2,62,,27.6,53.2,52,30.7,18.9,24.1
2001-04-11,29.1,45.2,64,,28.5,53.5,53,27.0,16.9,20.5
2001-04-12,29.3,45.3,65,,28.7,53.6,54,27.3,13.5,22.1
2001-04-13,29.6,45.6,65,,29.0,53.8,54,30.9,22.6,25.5
2001-04-14,30.0,45.6,66,,29.4,54.0,54,32.2,22.1,26.4
2001-04-15,30.1,45.6,66,,29.5,54.2,54,42.1,20.5,29.1
2001-04-16,30.1,45.7,66,,29.5,54.6,54,47.1,12.7,29.5
2001-04-17,30.2,46.0,66,,29.5,54.8,54,43.5,26.1,36.9
2001-04-18,30.2,46.2,65,,29.6,54.8,54,44.1,25.9,34.5
2001-04-19,30.4,46.2,66,,29.8,54.8,54,41.4,23.4,31.1
2001-04-20,30.4,46.4,66,,29.8,55.0,54,31.3,20.3,25.5
2001-04-21,30.5,46.7,65,,30.0,55.1,54,41.0,12.2,27.9
2001-04-22,30.6,46.0,67,,30.0,55.1,54,39.2,24.4,32.5
2001-04-23,30.6,46.0,67,,30.1,55.2,55,35.4,31.3,33.6
2001-04-24,30.8,46.2,67,,30.3,55.2,55,47.3,33.3,39.2
2001-04-25,30.8,45.6,68,,30.3,55.8,54,57.4,36.5,46.0
2001-04-26,30.3,45.6,66,,30.4,55.8,54,59.5,33.4,46.8
2001-04-27,29.7,44.9,66,,30.4,55.9,54,60.6,36.1,47.7
2001-04-28,28.9,44.8,65,,30.5,56.1,54,45.9,31.1,38.7
2001-04-29,28.1,44.4,63,,30.6,56.2,54,35.2,27.9,30.6
2001-04-30,28.6,44.0,65,,31.1,56.2,55,35.4,28.9,32.5
2001-05-01,29.8,44.2,67,,32.0,56.2,57,37.4,25.5,29.1
2001-05-02,30.2,44.5,68,,32.3,56.3,57,43.3,22.6,32.0
2001-05-03,30.2,45.2,67,,32.3,56.4,57,48.4,22.1,37.0
2001-05-04,30.2,44.7,68,,32.3,56.6,57,53.8,36.0,44.1
2001-05-05,29.1,44.6,65,,32.3,56.7,57,42.4,27.1,34.3
2001-05-06,29.1,44.4,66,,32.4,56.9,57,46.2,25.5,34.3
2001-05-07,28.9,44.4,65,,32.4,57.0,57,51.3,23.9,39.0
2001-05-08,28.2,45.2,62,,32.4,57.2,57,52.2,37.2,45.3
2001-05-09,27.5,45.1,61,,32.4,57.8,56,48.4,32.7,40.1
2001-05-10,27.0,45.0,60,,32.4,57.8,56,49.8,29.5,39.7
2001-05-11,26.7,44.8,60,,32.4,57.8,56,56.1,28.6,42.4
2001-05-12,25.8,44.3,58,,32.4,58.0,56,63.7,36.5,51.1
2001-05-13,25.3,43.9,58,,32.4,58.8,55,58.8,40.3,50.5
2001-05-14,24.1,43.3,56,,32.5,58.8,55,47.5,34.3,39.6
2001-05-15,23.8,42.7,56,,32.8,58.8,56,41.9,34.0,36.3
2001-05-16,24.1,42.1,57,,33.3,59.0,56,35.4,31.3,33.4
2001-05-17,24.5,42.0,58,,33.7,59.0,57,46.0,32.5,38.7
2001-05-18,24.4,41.7,59,,33.8,59.2,57,41.0,35.1,37.6
2001-05-19,24.3,41.2,59,,33.8,59.4,57,41.0,28.8,36.1
2001-05-20,24.6,40.9,60,,34.2,59.4,58,47.7,21.6,35.8
2001-05-21,24.3,40.4,60,,34.2,59.5,57,54.9,28.2,43.3
2001-05-22,23.4,40.0,59,,34.2,59.6,57,65.1,34.7,50.7
2001-05-23,22.0,39.2,56,,34.2,59.8,57,71.8,39.2,54.0
2001-05-24,20.6,38.8,53,,34.2,60.2,57,71.1,41.9,54.3
2001-05-25,19.9,38.2,52,,34.2,60.3,57,63.5,39.4,50.5
2001-05-26,19.0,37.6,51,,34.2,60.4,57,65.3,38.3,50.5
2001-05-27,18.1,37.0,49,,34.3,60.8,56,68.2,38.7,52.9
2001-05-28,17.0,36.4,47,,34.3,61.0,56,56.8,38.1,49.5
2001-05-29,16.0,35.8,45,,34.3,61.1,56,41.0,30.9,34.7
2001-05-30,15.4,35.4,44,,34.5,61.2,56,47.5,31.6,40.3
2001-05-31,15.0,34.1,44,,34.5,61.2,56,61.3,36.3,46.8
2001-06-01,14.3,33.6,43,,34.5,61.2,56,69.8,37.6,53.8
2001-06-02,13.7,32.6,42,,35.0,61.2,57,47.8,28.9,41.0
2001-06-03,13.1,31.8,41,,35.0,61.3,57,42.6,27.0,36.7
2001-06-04,13.6,30.9,44,,36.7,61.3,60,49.5,35.2,41.5
2001-06-05,11.9,29.6,40,,37.1,61.3,61,47.3,35.1,39.4
2001-06-06,11.1,28.6,39,,37.3,61.3,61,42.8,36.3,38.8
2001-06-07,10.9,27.5,40,,37.8,62.1,61,53.8,35.8,44.2
2001-06-08,8.1,26.4,31,,37.8,62.3,61,60.8,33.6,47.1
2001-06-09,7.0,25.8,27,,37.8,62.6,60,51.8,39.6,46.0
2001-06-10,5.9,24.9,24,,37.9,62.6,61,43.7,35.4,39.6
2001-06-11,5.4,24.4,22,,38.1,62.6,61,46.6,32.9,39.0
2001-06-12,4.9,23.6,21,,38.2,63.0,61,38.5,34.2,36.0
2001-06-13,5.6,23.0,24,,39.3,63.0,62,52.5,32.9,42.8
2001-06-14,4.9,22.4,22,,39.4,63.5,62,43.0,32.9,38.5
2001-06-15,4.4,22.2,20,,39.7,63.7,62,43.9,34.2,37.8
2001-06-16,4.1,21.0,20,,40.2,64.0,63,53.6,32.2,43.7
2001-06-17,2.8,20.5,14,,40.2,64.0,63,55.0,33.3,44.1
2001-06-18,1.8,19.2,9,,40.3,65.2,62,46.8,32.0,37.9
2001-06-19,1.4,18.0,8,,40.8,65.3,62,57.0,30.4,43.9
2001-06-20,0.5,16.6,3,,40.8,66.2,62,64.9,35.6,51.3
2001-06-21,0.0,15.2,0,,40.8,66.4,61,70.0,40.3,58.5
2001-06-22,0.0,14.4,0,,40.8,66.6,61,67.8,53.6,60.3
2001-06-23,0.0,13.8,0,,40.8,66.8,61,62.8,42.4,54.5
2001-06-24,0.0,13.2,0,,40.8,67.0,61,54.0,39.4,44.4
2001-06-25,0.0,12.4,0,,41.3,67.0,62,51.1,36.1,41.2
2001-06-26,0.0,11.2,0,,41.3,67.3,61,57.9,40.8,48.6
2001-06-27,0.0,10.0,0,,41.3,67.5,61,63.5,44.2,52.0
2001-06-28,0.0,8.4,0,,41.4,67.5,61,54.5,46.0,49.5
2001-06-29,0.0,6.8,0,,41.5,67.5,61,62.6,39.4,50.9
2001-06-30,0.0,5.0,0,,41.5,67.9,61,63.3,39.4,52.5
2001-07-01,0.0,2.8,0,,41.5,68.3,61,65.3,45.1,56.3
2001-07-02,0.0,1.3,0,,41.6,68.6,61,68.9,40.3,55.6
2001-07-03,0.0,0.5,0,,41.7,68.8,61,74.7,43.7,59.7
2001-07-04,0.0,0.0,,,41.7,68.8,61,79.7,48.0,66.4
2001-07-05,0.0,0.0,,,41.7,68.9,61,66.6,47.7,59.4
2001-07-06,0.0,0.0,,,41.8,69.0,61,62.2,39.4,49.6
2001-07-07,0.0,0.0,,,41.8,69.0,61,68.2,37.9,54.7
2001-07-08,0.0,0.0,,,41.8,69.2,60,72.0,43.9,59.4
2001-07-09,0.0,0.0,,,41.8,69.2,60,74.8,45.5,60.8
2001-07-10,0.0,0.0,,,41.8,69.2,60,78.3,48.9,63.5
2001-07-11,0.0,0.0,,,41.8,69.4,60,73.2,49.1,60.1
2001-07-12,0.0,0.0,,,41.8,69.4,60,63.9,44.8,53.4
2001-07-13,0.0,0.0,,,41.8,69.5,60,71.1,44.4,56.8
2001-07-14,0.0,0.0,,,41.8,69.5,60,66.4,45.1,56.8
2001-07-15,0.0,0.0,,,41.8,69.5,60,61.7,43.0,52.2
2001-07-16,0.0,0.0,,,41.8,69.5,60,59.0,38.5,48.7
2001-07-17,0.0,0.0,,,41.8,69.5,60,52.2,37.8,45.1
2001-07-18,0.0,0.0,,,41.8,69.5,60,52.3,41.5,46.4
2001-07-19,0.0,0.0,,,41.8,69.5,60,57.6,38.8,48.0
2001-07-20,0.0,0.0,,,41.9,69.6,60,64.9,37.0,52.7
2001-07-21,0.0,0.0,,,41.9,69.6,60,63.3,39.2,50.0
2001-07-22,0.0,0.0,,,42.4,69.6,61,56.7,36.7,45.9
2001-07-23,0.0,0.0,,,42.5,69.6,61,64.8,39.4,51.8
2001-07-24,0.0,0.0,,,42.5,69.6,61,62.4,42.3,48.9
2001-07-25,0.0,0.0,,,43.2,69.6,62,65.1,40.6,51.4
2001-07-26,0.0,0.0,,,43.2,69.6,62,66.2,38.1,52.7
2001-07-27,0.0,0.0,,,43.2,69.6,62,68.4,41.9,57.9
2001-07-28,0.0,0.0,,,43.2,69.6,62,59.5,41.7,49.5
2001-07-29,0.0,0.0,,,43.4,69.6,62,50.0,34.0,43.9
2001-07-30,0.0,0.0,,,43.4,69.6,62,60.8,32.2,46.2
2001-07-31,0.0,0.0,,,43.4,69.6,62,49.8,42.1,45.5
2001-08-01,0.0,0.0,,,43.5,69.6,63,58.8,37.4,49.3
2001-08-02,0.0,0.0,,,43.5,69.6,63,70.0,44.1,57.7
2001-08-03,0.0,0.0,,,43.5,69.6,63,78.3,47.3,65.7
2001-08-04,0.0,0.0,,0,43.6,69.6,63,64.4,47.1,55.8
2001-08-05,0.0,0.0,,0,43.6,69.6,63,63.3,47.5,55.6
2001-08-06,0.0,0.0,,0,43.6,69.6,63,74.5,50.5,63.7
2001-08-07,0.0,0.0,,0,43.6,69.8,62,75.7,47.5,63.5
2001-08-08,0.0,0.0,,0,43.6,69.8,62,51.6,38.3,46.9
2001-08-09,0.0,0.0,,0,43.6,69.8,62,68.2,37.0,52.0
2001-08-10,0.0,0.0,,0,43.6,69.9,62,73.0,42.1,57.7
2001-08-11,0.0,0.0,,0,43.6,70.3,62,75.6,43.9,59.2
2001-08-12,0.0,0.0,,0,43.6,70.3,62,77.9,46.0,61.3
2001-08-13,0.0,0.0,,0,43.6,70.4,62,75.9,51.3,60.8
2001-08-14,0.0,0.0,,0,43.6,70.5,62,70.5,46.6,57.4
2001-08-15,0.0,0.0,,0,43.6,70.5,62,75.7,44.2,59.0
2001-08-16,0.0,0.0,,0,43.6,70.5,62,77.9,47.7,61.9
2001-08-17,0.0,0.0,,0,43.6,70.5,62,80.2,49.5,63.7
2001-08-18,0.0,0.0,,0,43.6,70.5,62,76.3,51.4,63.3
2001-08-19,0.0,0.0,,0,43.7,70.6,62,62.4,39.9,52.3
2001-08-20,0.0,0.0,,0,43.7,70.6,62,63.0,36.7,52.2
2001-08-21,0.0,0.0,,0,43.7,70.6,62,64.9,39.9,53.1
2001-08-22,0.0,0.0,,0,43.7,70.6,62,67.1,47.5,57.2
2001-08-23,0.0,0.0,,0,43.7,70.6,62,60.3,42.1,49.8
2001-08-24,0.0,0.0,,0,43.7,70.6,62,56.7,42.4,47.5
2001-08-25,0.0,0.0,,0,43.7,70.6,62,64.9,39.9,51.4
2001-08-26,0.0,0.0,,0,43.7,70.8,62,72.3,40.6,56.1
2001-08-27,0.0,0.0,,0,43.7,70.8,62,74.8,45.3,62.6
2001-08-28,0.0,0.0,,0,43.7,70.8,62,63.7,43.2,54.5
2001-08-29,0.0,0.0,,0,43.7,70.8,62,69.1,40.5,53.8
2001-08-30,0.0,0.0,,0,43.7,70.8,62,73.4,43.7,57.6
2001-08-31,0.0,0.0,,0,43.7,70.8,62,68.0,45.1,57.4
2001-09-01,0.0,0.0,,0,43.7,70.9,62,58.8,48.2,54.0
2001-09-02,0.0,0.0,,0,43.8,71.0,62,58.5,45.0,51.6
2001-09-03,0.0,0.0,,0,43.8,71.2,62,63.9,43.3,55.0
2001-09-04,0.0,0.0,,0,43.8,71.2,62,67.3,41.2,56.7
2001-09-05,0.0,0.0,,0,43.8,71.2,62,50.5,37.9,43.9
2001-09-06,0.0,0.0,,0,44.2,71.4,62,53.1,32.9,43.0
2001-09-07,0.0,0.0,,0,44.2,71.4,62,44.2,30.4,35.8
2001-09-08,0.0,0.0,,0,44.6,71.4,62,54.3,29.1,42.6
2001-09-09,0.0,0.0,,0,44.7,71.4,63,59.7,29.8,45.1
2001-09-10,0.0,0.0,,0,44.7,71.5,63,61.2,33.3,45.0
2001-09-11,0.0,0.0,,0,44.7,71.5,63,57.7,31.1,41.2
2001-09-12,0.0,0.0,,0,44.7,71.6,62,63.7,32.0,45.7
2001-09-13,0.0,0.0,,0,44.8,71.7,62,66.2,38.1,49.6
2001-09-14,0.0,0.0,,0,44.8,72.1,62,66.4,37.4,49.8
2001-09-15,0.0,0.0,,0,44.8,72.2,62,68.4,38.3,51.8
2001-09-16,0.0,0.0,,0,44.8,72.2,62,64.8,40.5,50.5
2001-09-17,0.0,0.0,,0,44.8,72.6,62,63.1,38.5,49.8
2001-09-18,0.0,0.0,,0,44.8,72.6,62,59.7,39.9,50.4
2001-09-19,0.0,0.0,,0,44.8,72.7,62,52.0,37.4,45.0
2001-09-20,0.0,0.0,,0,44.8,72.8,62,55.0,33.3,45.5
2001-09-21,0.0,0.0,,0,44.8,73.0,61,55.2,34.7,46.0
2001-09-22,0.0,0.0,,0,44.8,73.4,61,60.6,34.5,46.8
2001-09-23,0.0,0.0,,0,44.9,73.8,61,67.8,39.9,52.5
2001-09-24,0.0,0.0,,0,44.9,73.8,61,73.0,46.0,57.9
2001-09-25,0.0,0.0,,0,44.9,73.9,61,79.3,46.6,60.8
2001-09-26,0.0,0.0,,0,45.0,74.0,61,51.6,43.3,47.1
2001-09-27,0.0,0.0,,0,45.0,74.0,61,58.1,39.7,49.1
2001-09-28,0.0,0.0,,0,45.0,74.0,61,48.2,33.1,42.3
2001-09-29,0.0,0.0,,0,45.3,74.0,61,52.2,,41.4
2001-09-30,0.0,0.0,,0,45.3,74.0,61,60.4,32.9,45.0
2001-10-01,0.0,0.0,,0,0.0,0.0,,62.8,30.7,48.6
2001-10-02,0.0,0.0,,0,0.0,0.0,,54.1,28.0,41.7
2001-10-03,0.0,0.1,0,0,0.0,0.2,0,50.7,28.9,37.4
2001-10-04,0.0,0.2,0,0,0.0,0.2,0,34.9,18.9,28.0
2001-10-05,0.0,0.0,,0,0.0,0.4,0,46.0,18.3,30.2
2001-10-06,0.0,0.0,,0,0.0,0.7,0,50.5,26.1,39.2
2001-10-07,0.0,0.1,0,0,0.0,0.8,0,44.8,34.9,38.5
2001-10-08,0.0,0.2,0,0,0.0,0.8,0,36.5,33.1,34.9
2001-10-09,0.0,0.0,,0,0.1,1.2,8,34.0,30.6,32.2
2001-10-10,0.0,0.0,,0,0.1,1.2,8,39.4,30.9,33.6
2001-10-11,0.4,0.2,200,4,0.7,1.2,58,35.2,28.0,31.5
2001-10-12,1.0,0.2,500,9,1.2,1.4,86,31.3,27.5,29.1
2001-10-13,1.8,0.4,450,13,2.1,1.7,124,38.3,30.0,33.8
2001-10-14,1.8,0.4,450,12,2.2,1.8,122,32.2,15.8,25.5
