Run   obj.function   par_x01       par_x02       par_x03       par_x04       par_x05       par_x06       par_x07       par_x08       par_x09       par_x10       par_x11       par_x12       par_x13       par_x14       par_x15       par_x16       par_x17       par_x18       par_x19       par_x20       par_x21       par_x22       par_x23       par_x24       par_x25       par_x26       par_x27       par_x28       par_x29       par_x30       par_x31       par_x32       par_x33       par_x34       par_x35       par_x36       par_x37       par_x38       par_x39       par_x40       par_x41       par_x42       par_x43       par_x44       par_x45       par_x46       par_x47       par_x48       par_x49       par_x50       par_x51       par_x52       par_x53       par_x54       par_x55       par_x56       par_x57       par_x58       par_x59       par_x60       par_x61       par_x62       par_x63       par_x64       
1631  -3.415604E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  1.576448E+00  4.110540E-02  4.054129E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.864687E-01  1.078283E+00  1.246992E+00  7.121987E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  3.758879E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.757597E+00  6.913860E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  8.733499E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  3.567323E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.570255E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.880464E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1632  -3.080931E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.054129E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.121987E-01  7.326828E-01  5.530033E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.913860E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  8.733499E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.570255E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.880464E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1633  -3.429027E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.121987E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.570255E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1634  -2.785369E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  4.819068E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.121987E-01  7.326828E-01  4.638965E-01  2.289948E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  2.344318E+01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  4.859876E+01  3.911356E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.570255E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.232221E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1635  3.951934E-01  2.402570E-01  1.639629E-01  9.996913E-01  -5.821786E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  1.226413E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.121987E-01  7.189085E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.789885E-01  9.221324E+00  3.892789E+01  3.817212E-01  4.346467E-01  4.377692E-01  1.098316E-01  7.507605E+00  4.295121E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  8.359477E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.838186E-01  1.852998E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1636  -3.429618E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.570255E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1637  -3.429618E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1638  -2.180710E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.525165E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.480269E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  9.597349E+00  4.475614E+02  4.320938E+01  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  3.606249E+00  2.097505E+00  3.054227E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1639  -7.682161E-02  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  3.848039E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.547246E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.322610E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.380666E-01  4.788491E-01  3.486534E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  4.472227E+01  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.653409E-01  1.027532E+01  1.798046E+01  1.283073E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1640  -3.194713E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  2.028943E-02  6.157967E-03  1.936152E-01  9.221324E+00  2.054654E+01  3.817212E-01  4.346467E-01  3.070864E-01  4.002956E-02  7.507605E+00  2.411221E-01  4.788491E-01  4.474469E-01  2.870155E+01  2.736812E+00  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  3.479175E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.893137E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1641  -3.411237E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.573075E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  1.123205E+01  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.225463E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.147022E+00  4.103818E-01  
1642  -2.898020E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.459887E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.192638E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  8.628763E+00  6.654251E+00  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.103885E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  1.616911E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1643  -3.412391E-01  2.402570E-01  1.639629E-01  9.996913E-01  -7.994257E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  7.541904E-02  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  8.484031E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  1.866462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.786482E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1644  -3.226784E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.692885E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  2.011784E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  3.494605E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.162536E+00  5.050628E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.008128E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.991669E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1645  -3.415761E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.905311E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.011848E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  2.281227E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  2.810051E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  3.408025E+00  6.704627E-02  1.524085E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1646  -3.426376E-01  2.402570E-01  1.043149E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.854891E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.970222E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.930635E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  8.642047E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  3.782263E-02  1.079223E-01  1.694115E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1647  -3.423523E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.248165E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  2.916158E-01  4.377692E-01  4.002956E-02  5.278497E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  3.675624E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.185555E+00  4.103818E-01  
1648  -3.424033E-01  2.402570E-01  1.545871E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.931232E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  6.983012E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.917100E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1649  -3.416918E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.865904E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.308570E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  2.011558E-01  4.004183E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  6.347252E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.694629E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.884507E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1650  -2.567798E-01  2.402570E-01  1.639629E-01  9.627293E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.146976E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  1.602261E+00  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  2.602448E+00  1.471079E+00  2.459853E-01  9.660833E-01  6.136213E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.939221E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1651  -3.162699E-01  2.402570E-01  3.186194E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.188249E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.558861E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.915027E-01  1.027532E+01  1.018599E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1652  -3.340397E-01  2.402570E-01  1.639629E-01  9.996913E-01  -6.606025E-01  4.938210E-01  4.046991E-02  4.038966E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  1.298245E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  4.739183E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.176468E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  1.120853E+00  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  3.523476E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.232433E-01  2.089225E-02  1.079223E-01  1.915027E-01  7.865229E+00  1.798046E+01  1.724007E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1653  -3.299623E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  9.351139E-02  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.134532E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  8.270640E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  7.923018E+00  4.291825E-01  6.983268E+00  3.712367E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.545262E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.487203E-01  1.915027E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
1654  -3.417895E-01  2.402570E-01  1.639629E-01  9.996913E-01  -9.836944E-01  4.938210E-01  4.046991E-02  4.040965E+00  9.651520E-02  3.985373E+00  2.075513E+00  8.382837E-01  1.078283E+00  1.246992E+00  7.526693E-01  7.326828E-01  4.638965E-01  4.684476E-02  6.157967E-03  1.936152E-01  9.221324E+00  3.031169E+01  3.817212E-01  4.346467E-01  4.377692E-01  4.002956E-02  7.507605E+00  3.288899E-01  4.788491E-01  4.474469E-01  1.445951E+01  4.291825E-01  6.983268E+00  3.973997E+00  3.962000E+00  6.907460E+00  -4.745428E-01  2.968616E-01  1.854351E+00  1.471079E+00  2.459853E-01  9.660833E-01  7.941066E-01  9.209413E-01  3.990832E+00  4.475614E+02  2.063249E+00  6.380143E-01  4.421462E-01  4.930139E-01  4.282799E+00  4.390215E+00  2.097505E+00  6.704627E-02  1.984944E-01  1.897074E-01  2.089225E-02  1.079223E-01  1.548418E-01  1.027532E+01  1.798046E+01  1.498430E+01  7.616148E+00  1.107349E+00  4.103818E-01  
